rank,sorted_distance,sorted_idx
21138,0.00014320002810563892,24316
21139,0.00014320093032438308,25520
21140,0.00014320696936920285,9305
21141,0.0001432099670637399,21915
21142,0.00014321842172648758,1163
21143,0.00014322275819722563,19211
21144,0.00014322303468361497,13796
21145,0.0001432273129466921,7264
21146,0.00014323061623144895,527
21147,0.00014323070354294032,14133
21148,0.00014323473442345858,13481
21149,0.00014323498180601746,27853
21150,0.00014324607036542147,1612
21151,0.00014325440861284733,12188
21152,0.00014325551455840468,9604
21153,0.00014325755182653666,6407
21154,0.00014326001110021025,24460
21155,0.0001432737917639315,8
21156,0.00014327384997159243,26683
21157,0.00014327894314192235,9573
21158,0.0001432851277058944,24741
21159,0.0001432883582310751,25322
21160,0.00014329062832985073,28923
21161,0.0001432913268217817,7026
21162,0.00014329217083286494,8222
21163,0.00014329217083286494,29351
21164,0.00014330321573652327,77
21165,0.00014330925478134304,27433
21166,0.00014331097190734,14483
21167,0.00014331222337204963,9298
21168,0.00014331388229038566,6596
21169,0.00014331520651467144,6343
21170,0.00014331730199046433,15808
21171,0.0001433305733371526,7019
21172,0.00014333096623886377,7369
21173,0.00014333218859974295,26537
21174,0.00014334323350340128,29791
21175,0.00014335000014398247,24085
21176,0.00014335315790958703,14110
21177,0.0001433534489478916,22460
21178,0.00014335963351186365,27055
21179,0.0001433644792996347,3345
21180,0.000143364944960922,23169
21181,0.0001433649886166677,28340
21182,0.00014337339962366968,26961
21183,0.00014337398170027882,12830
21184,0.00014337711036205292,4496
21185,0.00014337836182676256,15442
21186,0.00014337885659188032,7540
21187,0.00014337888569571078,13007
21188,0.00014337929314933717,27555
21189,0.00014338138862513006,15413
21190,0.00014338426990434527,9377
21191,0.00014338553592097014,672
21192,0.00014339113840833306,28947
21193,0.00014339362678583711,24223
21194,0.00014339739573188126,5310
21195,0.00014340078632812947,22950
21196,0.00014340384223032743,13199
21197,0.00014340970665216446,2536
21198,0.00014342534996103495,19362
21199,0.00014342613576445729,13797
21200,0.00014342991926241666,5930
21201,0.00014343664224725217,19707
21202,0.0001434381410945207,14073
21203,0.00014344880764838308,3558
21204,0.00014345075760502368,5303
21205,0.0001434523583156988,21719
21206,0.0001434593868907541,19649
21207,0.00014346234092954546,23975
21208,0.00014346325770020485,8185
21209,0.0001434666628483683,28530
21210,0.00014346957323141396,15836
21211,0.00014347326941788197,27601
21212,0.0001434780133422464,30216
21213,0.00014347907563205808,1670
21214,0.00014348338299896568,6983
21215,0.0001435029407730326,15435
21216,0.00014351042045745999,4904
21217,0.0001435181766282767,2998
21218,0.00014352759171742946,9606
21219,0.00014352785365190357,2153
21220,0.00014353990263771266,18785
21221,0.0001435421290807426,4749
21222,0.0001435497688362375,6264
21223,0.00014355329039972275,24765
21224,0.00014355462917592376,27247
21225,0.00014355737948790193,9040
21226,0.0001435634185327217,12673
21227,0.00014356366591528058,15813
21228,0.00014357130567077547,6103
21229,0.00014357313921209425,16119
21230,0.00014357489999383688,3397
21231,0.0001435843005310744,2516
21232,0.00014359335182234645,27971
21233,0.00014359601482283324,22947
21234,0.00014360093337018043,1209
21235,0.00014360093337018043,25100
21236,0.0001436012826161459,3312
21237,0.00014360186469275504,10445
21238,0.00014360877685248852,2045
21239,0.0001436132297385484,26828
21240,0.00014361532521434128,8143
21241,0.00014362989168148488,27429
21242,0.0001436355960322544,488
21243,0.0001436373859178275,3929
21244,0.0001436385791748762,10638
21245,0.0001436394959455356,11727
21246,0.00014364304661285132,24958
21247,0.00014366343384608626,16133
21248,0.00014366346294991672,10904
21249,0.00014366634422913194,25352
21250,0.00014366682444233447,3978
21251,0.00014366806135512888,15139
21252,0.00014367030235007405,5069
21253,0.00014367491530720145,14833
21254,0.00014368005213327706,16725
21255,0.00014368011034093797,3459
21256,0.0001436891470802948,27018
21257,0.00014369301788974553,10800
21258,0.00014370528515428305,11059
21259,0.00014371807628776878,13652
21260,0.00014372060832101852,28336
21261,0.0001437211612937972,22982
21262,0.00014372180157806724,12908
21263,0.00014372980513144284,26930
21264,0.00014373223530128598,13848
21265,0.0001437353203073144,14052
21266,0.0001437373284716159,21852
21267,0.00014373908925335854,2039
21268,0.00014374523016158491,17719
21269,0.00014375029422808439,25483
21270,0.0001437537430319935,27782
21271,0.00014375554746948183,29020
21272,0.00014376499166246504,2324
21273,0.00014376587932929397,19636
21274,0.00014377167099155486,27965
21275,0.00014377957268152386,3298
21276,0.00014378871128428727,28444
21277,0.00014378890045918524,5806
21278,0.00014379122876562178,344
21279,0.00014379233471117914,13593
21280,0.00014379342610482126,27735
21281,0.00014379640924744308,8619
21282,0.00014379917411133647,8119
21283,0.00014380361244548112,11471
21284,0.00014380714856088161,20242
21285,0.00014380872016772628,19046
21286,0.00014380915672518313,20787
21287,0.0001438121689716354,29472
21288,0.0001438176113879308,7005
21289,0.00014381957589648664,24850
21290,0.00014382896188180894,1062
21291,0.00014382967492565513,27980
21292,0.00014383254165295511,19052
21293,0.0001438343751942739,1087
21294,0.0001438343751942739,23050
21295,0.0001438352483091876,26443
21296,0.00014383599045686424,24898
21297,0.0001438405888620764,189
21298,0.00014384191308636218,13460
21299,0.00014384980022441596,29684
21300,0.00014385215763468295,7361
21301,0.0001438582403352484,29833
21302,0.00014385892427526414,25642
21303,0.00014386152906809002,20441
21304,0.0001438711042283103,2456
21305,0.00014389446005225182,25010
21306,0.00014389482385013252,18557
21307,0.0001438949693692848,30131
21308,0.00014390097931027412,2044
21309,0.0001439079496776685,20477
21310,0.00014390864816959947,24613
21311,0.00014390982687473297,14047
21312,0.00014391176227945834,28896
21313,0.00014391570584848523,11799
21314,0.00014392365119419992,11854
21315,0.0001439428306184709,14180
21316,0.00014394824393093586,3162
21317,0.00014395074686035514,27528
21318,0.00014395476318895817,11663
21319,0.0001439580082660541,21275
21320,0.00014396120968740433,28626
21321,0.00014396161714103073,24866
21322,0.00014396208280231804,8271
21323,0.00014396449842024595,18147
21324,0.00014396477490663528,18994
21325,0.00014396746701095253,932
21326,0.00014396790356840938,26404
21327,0.00014397256018128246,25978
21328,0.0001439794577891007,23705
21329,0.0001439800689695403,28476
21330,0.00014398302300833166,29902
21331,0.00014398682105820626,5316
21332,0.00014398738858290017,24949
21333,0.0001439924817532301,18589
21334,0.00014399659994523972,15798
21335,0.00014399875362869352,25394
21336,0.00014400039799511433,3327
21337,0.00014400640793610364,7572
21338,0.0001440064370399341,29485
21339,0.0001440099731553346,9434
21340,0.0001440110499970615,29974
21341,0.0001440128980902955,6656
21342,0.00014401385851670057,12964
21343,0.0001440152555005625,26687
21344,0.0001440162304788828,24297
21345,0.000144019111758098,13540
21346,0.00014402221131604165,9826
21347,0.0001440231135347858,23970
21348,0.00014402960368897766,22518
21349,0.00014403216482605785,1492
21350,0.00014403733075596392,27476
21351,0.0001440384949091822,3160
21352,0.00014404467947315425,3006
21353,0.0001440536871086806,28875
21354,0.00014406551781576127,12553
21355,0.00014406607078853995,27844
21356,0.00014407248818315566,4381
21357,0.0001440805644961074,22710
21358,0.0001440832857042551,7339
21359,0.00014408331480808556,7653
21360,0.00014408363495022058,8287
21361,0.0001440911291865632,6199
21362,0.00014409345749299973,25228
21363,0.00014410419680643827,22306
21364,0.00014410614676307887,1337
21365,0.00014410758740268648,25040
21366,0.00014410773292183876,22935
21367,0.00014411094889510423,1998
21368,0.00014411479060072452,1038
21369,0.00014411528536584228,3012
21370,0.00014411743904929608,5895
21371,0.0001441179047105834,5762
21372,0.00014411797747015953,11827
21373,0.00014412205200642347,13027
21374,0.00014412299788091332,28127
21375,0.0001441244821762666,8227
21376,0.00014413418830372393,28128
21377,0.000144135658047162,15284
21378,0.00014414107135962695,11424
21379,0.0001441426429664716,21621
21380,0.00014414508768822998,28531
21381,0.0001441467902623117,25653
21382,0.00014414789620786905,4383
21383,0.00014414983161259443,5414
21384,0.00014414983161259443,28697
21385,0.00014414994802791625,5981
21386,0.00014415083569474518,24059
21387,0.00014415162149816751,1167
21388,0.00014415396435651928,14029
21389,0.00014415491023100913,5604
21390,0.0001441584317944944,7037
21391,0.00014415974146686494,25803
21392,0.00014416321937460452,25019
21393,0.0001441676140530035,22962
21394,0.00014416883641388267,12891
21395,0.0001441702333977446,27698
21396,0.0001441743952454999,24852
21397,0.00014418204955291003,925
21398,0.00014418404316529632,17160
21399,0.00014418538194149733,7076
21400,0.00014418545470107347,6228
21401,0.00014419107174035162,3765
21402,0.00014419258513953537,16204
21403,0.00014420124352909625,8248
21404,0.00014420365914702415,11626
21405,0.00014421621744986624,5994
21406,0.00014422085951082408,5239
21407,0.0001442271313862875,4942
21408,0.00014422714593820274,14719
21409,0.00014422863023355603,19296
21410,0.00014423111861106008,2603
21411,0.00014423267566598952,16636
21412,0.00014423551328945905,16042
21413,0.00014423626998905092,28393
21414,0.0001442493958165869,11538
21415,0.00014425194240175188,27380
21416,0.00014425269910134375,26027
21417,0.0001442539505660534,27277
21418,0.00014425611880142242,5116
21419,0.00014426269626710564,18855
21420,0.00014426276902668178,6886
21421,0.00014426276902668178,29438
21422,0.00014426329289563,7027
21423,0.000144268007716164,11818
21424,0.00014426870620809495,4097
21425,0.00014427122368942946,15966
21426,0.0001442729844711721,1222
21427,0.00014427458518184721,13448
21428,0.00014427868882194161,21192
21429,0.00014428315625991672,4623
21430,0.00014429342991206795,8104
21431,0.00014430005103349686,28248
21432,0.00014430220471695065,20303
21433,0.0001443023793399334,27759
21434,0.00014430671581067145,13307
21435,0.00014431230374611914,3405
21436,0.00014431837189476937,1316
21437,0.00014432179159484804,30081
21438,0.00014432410534936935,10824
21439,0.00014432788884732872,17828
21440,0.00014433194883167744,11569
21441,0.00014434964396059513,13147
21442,0.0001443502987967804,28516
21443,0.00014435929188039154,29853
21444,0.00014436310448218137,21617
21445,0.0001443645596737042,27845
21446,0.00014436802302952856,15167
21447,0.0001443683577235788,28225
21448,0.0001443775836378336,15923
21449,0.00014438053767662495,8077
21450,0.00014438299695029855,15378
21451,0.00014438413199968636,20319
21452,0.00014438503421843052,23863
21453,0.00014438720245379955,26188
21454,0.00014439407095778733,1036
21455,0.00014439881488215178,28533
21456,0.0001443993387511,815
21457,0.00014440115774050355,20253
21458,0.00014440254017245024,28439
21459,0.00014440710947383195,13110
21460,0.00014440750237554312,14755
21461,0.00014440937957260758,1971
21462,0.00014441167877521366,11211
21463,0.00014441234816331416,1699
21464,0.00014441365783568472,29374
21465,0.00014441438543144614,4272
21466,0.00014441991515923291,8544
21467,0.00014442051178775728,25444
21468,0.00014442121027968824,2344
21469,0.00014442193787544966,22495
21470,0.00014442317478824407,4359
21471,0.00014442543033510447,23717
21472,0.00014442545943893492,20162
21473,0.00014443491818383336,29611
21474,0.0001444424269720912,14477
21475,0.0001444429944967851,25258
21476,0.00014444711268879473,16403
21477,0.0001444489462301135,4159
21478,0.00014445054694078863,5286
21479,0.00014445753186009824,27312
21480,0.00014445875422097743,4376
21481,0.00014446080604102463,13814
21482,0.00014446367276832461,17844
21483,0.00014446470595430583,26397
21484,0.00014446632121689618,15669
21485,0.00014446651039179415,8842
21486,0.0001444763911422342,451
21487,0.00014447724970523268,28721
21488,0.0001444843946956098,29422
21489,0.00014448611182160676,14195
21490,0.00014450514572672546,14700
21491,0.00014450514572672546,29479
21492,0.0001445071684429422,23643
21493,0.00014451004972215742,17684
21494,0.0001445212692487985,15984
21495,0.0001445236412109807,12846
21496,0.00014452470350079238,10906
21497,0.00014452800678554922,23762
21498,0.00014452909817919135,26851
21499,0.00014453484618570656,27962
21500,0.00014453606854658574,186
21501,0.00014454065239988267,14126
21502,0.0001445416419301182,27206
21503,0.00014454411575570703,753
21504,0.00014454757911153138,28902
21505,0.000144551697303541,3678
21506,0.00014455401105806231,22877
21507,0.00014455572818405926,27604
21508,0.00014455996279139072,6363
21509,0.00014456275675911456,29036
21510,0.00014456456119660288,30218
21511,0.00014456853386946023,1089
21512,0.00014457074576057494,28004
21513,0.00014457310317084193,19492
21514,0.00014457444194704294,26977
21515,0.00014459116209764034,30097
21516,0.00014459369413089007,13174
21517,0.00014459583326242864,14636
21518,0.00014460487000178546,12152
21519,0.0001446052483515814,13577
21520,0.00014460542297456414,8525
21521,0.00014460993406828493,8083
21522,0.0001446103269699961,22939
21523,0.00014461035607382655,10473
21524,0.00014461152022704482,1418
21525,0.00014463379920925945,1017
21526,0.00014464581909123808,23883
21527,0.00014465181448031217,29832
21528,0.00014468196604866534,23450
21529,0.00014469429152086377,15106
21530,0.00014469442248810083,6831
21531,0.00014469515008386225,18534
21532,0.00014470145106315613,3828
21533,0.00014470245514530689,3667
21534,0.00014471223403234035,7079
21535,0.00014471566828433424,15382
21536,0.00014471668691840023,16788
21537,0.00014472192560788244,29122
21538,0.00014472306065727025,10171
21539,0.00014473305782303214,7841
21540,0.00014473478950094432,65
21541,0.0001447360118618235,19455
21542,0.00014473829651251435,5270
21543,0.00014474357885774225,27767
21544,0.00014474774070549756,943
21545,0.00014475095667876303,14275
21546,0.00014476019714493304,27388
21547,0.00014476460637524724,22834
21548,0.00014476492651738226,25801
21549,0.00014477380318567157,28287
21550,0.00014477847435045987,5921
21551,0.0001447796676075086,5046
21552,0.0001447808463126421,21252
21553,0.00014478675439022481,1212
21554,0.00014478959201369435,27969
21555,0.0001447901304345578,18416
21556,0.00014479015953838825,15068
21557,0.00014479229866992682,24502
21558,0.00014479643141385168,15250
21559,0.00014479902165476233,29442
21560,0.00014480149548035115,7975
21561,0.00014480852405540645,2485
21562,0.00014480897516477853,2084
21563,0.00014482554979622364,29938
21564,0.00014482699043583125,10891
21565,0.00014482867845799774,3647
21566,0.0001448351686121896,30090
21567,0.00014484628627542406,24153
21568,0.00014485654537566006,5473
21569,0.000144863486639224,25982
21570,0.00014488399028778076,9674
21571,0.00014489352179225534,13624
21572,0.00014490162720903754,28652
21573,0.00014491064939647913,8593
21574,0.00014491098409052938,8906
21575,0.00014491559704765677,29450
21576,0.0001449195115128532,739
21577,0.00014492000627797097,15273
21578,0.00014492211630567908,11672
21579,0.00014492477930616587,4899
21580,0.00014492875197902322,20035
21581,0.00014493081835098565,2095
21582,0.0001449352566851303,24944
21583,0.0001449392584618181,20759
21584,0.00014494113565888256,9524
21585,0.00014494160132016987,26864
21586,0.0001449425908504054,24023
21587,0.0001449479750590399,2879
21588,0.00014495082723442465,24869
21589,0.00014495800132863224,8243
21590,0.00014496473886538297,25989
21591,0.0001449651608709246,4703
21592,0.00014497744268737733,29267
21593,0.00014498228847514838,24527
21594,0.00014499356620945036,8203
21595,0.0001449940464226529,24474
21596,0.00014500405814033002,19935
21597,0.00014500740508083254,24151
21598,0.00014501216355711222,27173
21599,0.00014501516125164926,14336
21600,0.00014502496924251318,4256
21601,0.00014502847625408322,13036
21602,0.00014503362763207406,10729
21603,0.00014505071158055216,27474
21604,0.00014505363651551306,25878
21605,0.00014505394210573286,25573
21606,0.00014505682338494807,10269
21607,0.00014505864237435162,14353
21608,0.00014506441948469728,5854
21609,0.0001450746349291876,1651
21610,0.00014507467858493328,8752
21611,0.00014507779269479215,11164
21612,0.00014508480671793222,2888
21613,0.00014508703316096216,25365
21614,0.0001450878189643845,27271
21615,0.00014508902677334845,29196
21616,0.00014509206812363118,27311
21617,0.0001450957206543535,14101
21618,0.00014510159962810576,9817
21619,0.00014510451001115143,19157
21620,0.00014511965855490416,28868
21621,0.00014512862253468484,18
21622,0.00014513642236124724,26007
21623,0.00014513939095195383,5318
21624,0.00014514423673972487,8843
21625,0.0001451444550184533,7563
21626,0.00014514524082187563,137
21627,0.00014514545910060406,27914
21628,0.0001451547723263502,26804
21629,0.00014515616931021214,5727
21630,0.00014516577357426286,7078
21631,0.0001451734424335882,16039
21632,0.0001451753923902288,7208
21633,0.00014518653915729374,18895
21634,0.00014518712123390287,7022
21635,0.00014518899843096733,26300
21636,0.00014518927491735667,14537
21637,0.00014519240357913077,30123
21638,0.00014519423712044954,2795
21639,0.0001451945281587541,20114
21640,0.00014520654804073274,11913
21641,0.00014522348647005856,13575
21642,0.00014523009303957224,7316
21643,0.00014523093705065548,17249
21644,0.00014523373101837933,75
21645,0.00014523486606776714,14189
21646,0.00014524022117257118,5802
21647,0.00014525162987411022,18386
21648,0.0001452545402571559,24753
21649,0.0001452628057450056,26504
21650,0.0001452635769965127,22158
21651,0.00014526648737955838,26748
21652,0.00014526842278428376,11513
21653,0.00014528036990668625,21794
21654,0.0001452819851692766,14300
21655,0.00014528304745908827,26314
21656,0.0001452868600608781,9679
21657,0.00014529100735671818,1739
21658,0.00014529730833601207,5588
21659,0.00014529797772411257,16220
21660,0.00014529985492117703,27553
21661,0.00014530002954415977,27682
21662,0.00014531378110405058,21678
21663,0.0001453199511161074,22963
21664,0.00014532345812767744,13344
21665,0.00014532849309034646,24324
21666,0.00014532948262058198,11912
21667,0.00014533745707012713,23410
21668,0.0001453381119063124,28446
21669,0.00014534240472130477,22833
21670,0.00014534540241584182,2032
21671,0.0001453458098694682,30149
21672,0.00014534813817590475,14256
21673,0.00014535793161485344,28112
21674,0.0001453618024243042,13821
21675,0.0001453623262932524,8985
21676,0.00014536512026097625,28659
21677,0.00014537097013089806,406
21678,0.00014537374954670668,6619
21679,0.000145376892760396,1396
21680,0.000145376892760396,20277
21681,0.0001453780714655295,9739
21682,0.0001453820732422173,10299
21683,0.00014539642143063247,18303
21684,0.00014540195115841925,19665
21685,0.0001454111043130979,11449
21686,0.00014542082499247044,13963
21687,0.00014542159624397755,7674
21688,0.00014542471035383642,22096
21689,0.00014542481221724302,27568
21690,0.00014543462020810694,29886
21691,0.00014543667202815413,11322
21692,0.00014544330770149827,17425
21693,0.00014544626174028963,23871
21694,0.00014544872101396322,15882
21695,0.00014544928853865713,8912
21696,0.0001454549201298505,22589
21697,0.00014545550220645964,14963
21698,0.00014545803423970938,26766
21699,0.00014546173042617738,518
21700,0.0001454632292734459,8953
21701,0.00014546689635608345,28786
21702,0.0001454727171221748,9933
21703,0.0001454805606044829,6092
21704,0.0001454819575883448,25046
21705,0.00014548259787261486,5174
21706,0.00014549899788107723,25802
21707,0.00014550448395311832,20705
21708,0.00014551295316778123,23405
21709,0.0001455166784580797,24645
21710,0.0001455179153708741,28624
21711,0.0001455219171475619,277
21712,0.000145526064443402,19059
21713,0.0001455337624065578,1981
21714,0.00014553562505170703,8770
21715,0.0001455359742976725,2108
21716,0.00014553825894836336,21554
21717,0.00014553860819432884,17489
21718,0.00014554549125023186,18760
21719,0.00014554690278600901,25977
21720,0.00014555374218616635,7171
21721,0.0001455541350878775,8969
21722,0.0001455693127354607,26806
21723,0.00014556969108525664,16316
21724,0.00014557653048541397,29486
21725,0.00014558022667188197,25008
21726,0.0001455840392736718,13600
21727,0.0001455858873669058,3613
21728,0.00014558846305590123,3173
21729,0.00014558939437847584,29539
21730,0.0001455960882594809,23122
21731,0.00014560001727659255,1649
21732,0.00014560489216819406,14671
21733,0.00014561632997356355,11309
21734,0.00014561880379915237,12049
21735,0.00014562001160811633,10484
21736,0.00014563729928340763,9823
21737,0.0001456473401049152,14091
21738,0.0001456501049688086,4892
21739,0.00014565547462552786,30112
21740,0.00014565706078428775,17901
21741,0.0001456572354072705,4718
21742,0.000145657395478338,10114
21743,0.00014566592290066183,17765
21744,0.00014566742174793035,14916
21745,0.00014566993922926486,10022
21746,0.00014567382459063083,6426
21747,0.00014567594917025417,19969
21748,0.00014568133337888867,12778
21749,0.00014568418555427343,29639
21750,0.0001456866884836927,18472
21751,0.00014569303311873227,1636
21752,0.00014569911581929773,9829
21753,0.00014570352504961193,25837
21754,0.0001457060279790312,15015
21755,0.00014571666542906314,21592
21756,0.00014571868814527988,1831
21757,0.00014571995416190475,15712
21758,0.00014572399959433824,14828
21759,0.0001457296166336164,7861
21760,0.00014573358930647373,113
21761,0.0001457374746678397,269
21762,0.0001457454782212153,29425
21763,0.00014575020759366453,12036
21764,0.00014576468674931675,2971
21765,0.00014576618559658527,26126
21766,0.0001457755861338228,8344
21767,0.00014577562978956848,23438
21768,0.0001457822509109974,13017
21769,0.00014578465197701007,25920
21770,0.00014578871196135879,5291
21771,0.00014579006528947502,22461
21772,0.00014579013804905117,5601
21773,0.00014580125571228564,7149
21774,0.00014580483548343182,28664
21775,0.00014580623246729374,903
21776,0.00014581014693249017,29071
21777,0.00014581055438611656,14456
21778,0.0001458166807424277,19047
21779,0.0001458278129575774,8372
21780,0.00014583022857550532,987
21781,0.00014583140728063881,24310
21782,0.00014583375013899058,1368
21783,0.00014583738811779767,4586
21784,0.0001458403276046738,25073
21785,0.00014584415475837886,26063
21786,0.0001458446349715814,11035
21787,0.00014585533062927425,29777
21788,0.00014585733879357576,1224
21789,0.00014586173347197473,18691
21790,0.00014586186443921179,6301
21791,0.00014586430916097015,27127
21792,0.0001458668994018808,5220
21793,0.00014587037730962038,17360
21794,0.00014587042096536607,9355
21795,0.00014587328769266605,3369
21796,0.00014587836631108075,13923
21797,0.00014587938494514674,9121
21798,0.00014588063640985638,19427
21799,0.00014589529018849134,15745
21800,0.00014589587226510048,1887
21801,0.00014589708007406443,9327
21802,0.00014589935017284006,7279
21803,0.00014590028149541467,6993
21804,0.00014592715888284147,30051
21805,0.00014593162632081658,28743
21806,0.0001459361519664526,8430
21807,0.0001459393388358876,19201
21808,0.0001459410268580541,11956
21809,0.0001459415361750871,22726
21810,0.000145943442475982,29931
21811,0.0001459436898585409,5655
21812,0.0001459506165701896,29944
21813,0.00014596337859984487,4471
21814,0.00014596460096072406,25426
21815,0.00014597253175452352,10427
21816,0.00014597378321923316,21040
21817,0.00014597746485378593,13042
21818,0.00014598446432501078,23986
21819,0.00014599021233152598,25196
21820,0.00014599616406485438,24077
21821,0.00014600199938286096,10790
21822,0.00014600261056330055,15002
21823,0.0001460097701055929,25549
21824,0.0001460130006307736,24714
21825,0.00014601637667510659,8983
21826,0.0001460176717955619,14944
21827,0.00014601876318920404,11752
21828,0.00014602296869270504,18916
21829,0.0001460250496165827,23882
21830,0.00014602873125113547,82
21831,0.00014603279123548418,13192
21832,0.00014603337331209332,26092
21833,0.00014605827163904905,20905
21834,0.0001460664498154074,5328
21835,0.000146066551678814,11001
21836,0.00014607084449380636,27685
21837,0.0001460709172533825,7846
21838,0.00014607109187636524,22754
21839,0.00014607921184506267,23960
21840,0.0001460796338506043,10867
21841,0.00014608408673666418,12094
21842,0.00014609048957936466,27033
21843,0.00014609452045988292,13360
21844,0.00014609460777137429,24839
21845,0.00014609683421440423,12501
21846,0.0001461059582652524,8059
21847,0.00014610847574658692,29933
21848,0.00014611404913011938,12748
21849,0.00014611741062253714,13866
21850,0.0001461180654587224,20573
21851,0.00014611844380851835,27786
21852,0.0001461207284592092,10216
21853,0.0001461253414163366,16369
21854,0.00014612558879889548,21331
21855,0.00014612794620916247,14051
21856,0.0001461329811718315,6184
21857,0.0001461329811718315,26886
21858,0.0001461346255382523,14152
21859,0.000146134989336133,6438
21860,0.00014614338579121977,13014
21861,0.00014615250984206796,13498
21862,0.0001461567881051451,23688
21863,0.00014615918917115778,25461
21864,0.00014616183761972934,23203
21865,0.0001461632054997608,30012
21866,0.00014616470434702933,7197
21867,0.0001461682259105146,7842
21868,0.00014617532724514604,24843
21869,0.00014618507702834904,11013
21870,0.00014619057765230536,8997
21871,0.0001461945939809084,8859
21872,0.000146198901347816,8454
21873,0.00014620237925555557,15206
21874,0.00014621087757404894,21696
21875,0.0001462130603613332,15978
21876,0.00014621441368944943,10782
21877,0.00014621684385929257,21711
21878,0.00014622605522163212,26406
21879,0.00014622810704167932,25620
21880,0.00014624006871599704,15223
21881,0.00014624660252593458,24152
21882,0.00014625443145632744,8885
21883,0.00014625741459894925,12836
21884,0.0001462597429053858,19545
21885,0.00014626473421230912,30028
21886,0.00014627240307163447,5504
21887,0.0001462806831113994,17449
21888,0.00014628229837398976,2477
21889,0.00014628340431954712,22967
21890,0.00014629772340413183,4429
21891,0.00014630139048676938,28676
21892,0.00014630354417022318,2653
21893,0.00014630482473876327,26570
21894,0.00014630604709964246,4456
21895,0.00014630700752604753,9006
21896,0.00014630728401243687,29513
21897,0.00014631319209001958,12494
21898,0.00014631584053859115,2617
21899,0.00014632153033744544,23936
21900,0.00014633750834036618,13118
21901,0.00014633996761403978,5402
21902,0.00014634344552177936,10015
21903,0.00014634820399805903,6401
21904,0.00014635069237556309,29490
21905,0.00014635411207564175,22286
21906,0.00014635715342592448,1141
21907,0.00014635831757914275,12326
21908,0.00014636348350904882,27436
21909,0.00014636729611083865,6884
21910,0.00014637198182754219,5041
21911,0.0001463822991354391,29602
21912,0.00014638560242019594,27094
21913,0.00014638806169386953,21119
21914,0.0001463891239836812,7064
21915,0.00014639407163485885,4860
21916,0.00014639555593021214,15213
21917,0.00014639981964137405,21639
21918,0.00014640057634096593,15209
21919,0.00014641079178545624,28170
21920,0.0001464110828237608,11565
21921,0.0001464146189391613,25740
21922,0.0001464152883272618,16551
21923,0.00014641793677583337,10110
21924,0.00014641894085798413,26881
21925,0.00014642244786955416,11593
21926,0.00014642634778283536,12179
21927,0.0001464277011109516,26699
21928,0.0001464363158447668,1919
21929,0.00014644779730588198,4239
21930,0.00014644887414760888,10
21931,0.0001464539091102779,1952
21932,0.00014645398186985403,24237
21933,0.00014645824558101594,11196
21934,0.00014646039926446974,23742
21935,0.00014646994532085955,3413
21936,0.00014647236093878746,10976
21937,0.00014648593787569553,6747
21938,0.00014648745127487928,6333
21939,0.00014648810611106455,16548
21940,0.00014649573131464422,19432
21941,0.00014649989316239953,12192
21942,0.0001465106470277533,13504
21943,0.00014651087985839695,4643
21944,0.00014651447418145835,13915
21945,0.0001465249079046771,18020
21946,0.00014653544349130243,19223
21947,0.00014653838297817856,10028
21948,0.0001465458917664364,26231
21949,0.0001465754903620109,28835
21950,0.00014658186410088092,29869
21951,0.00014659167209174484,25255
21952,0.00014659271982964128,20487
21953,0.00014659343287348747,30050
21954,0.00014659439329989254,5349
21955,0.00014659583393950015,26946
21956,0.00014659776934422553,20791
21957,0.00014659854059573263,7849
21958,0.00014659971930086613,19197
21959,0.0001465997629566118,1970
21960,0.00014660513261333108,13138
21961,0.00014660552551504225,3571
21962,0.00014661469322163612,14949
21963,0.00014661657041870058,23860
21964,0.0001466173562221229,16620
21965,0.00014662035391665995,26479
21966,0.00014662359899375588,30129
21967,0.00014662506873719394,4068
21968,0.0001466376124881208,15478
21969,0.0001466473040636629,27445
21970,0.00014665229537058622,28175
21971,0.000146652600960806,4671
21972,0.00014665514754597098,20267
21973,0.00014665766502730548,29112
21974,0.00014665881462860852,20756
21975,0.00014666673087049276,219
21976,0.00014667148934677243,27377
21977,0.00014667600044049323,18833
21978,0.00014668227231595665,24733
21979,0.00014668582298327237,18177
21980,0.00014669955999124795,24137
21981,0.0001467000984121114,5492
21982,0.00014670535165350884,12788
21983,0.0001467053807573393,21433
21984,0.00014670549717266113,5137
21985,0.0001467085676267743,8258
21986,0.00014671147800981998,28083
21987,0.0001467177498852834,29995
21988,0.00014671790995635092,18481
21989,0.00014672038378193974,23550
21990,0.0001467219553887844,379
21991,0.0001467219553887844,8918
21992,0.00014672368706669658,29547
21993,0.00014672511315438896,26549
21994,0.0001467268739361316,15617
21995,0.00014672850375063717,19821
21996,0.0001467340043745935,939
21997,0.00014674254634883255,26621
21998,0.00014674746489617974,9794
21999,0.00014674854173790663,18006
22000,0.0001467500696890056,7282
22001,0.00014675049169454724,29815
22002,0.00014675388229079545,27656
22003,0.00014675931015517563,23786
22004,0.000146760226925835,16184
22005,0.0001467630354454741,14720
22006,0.00014676395221613348,669
22007,0.00014676505816169083,12005
22008,0.0001467697147745639,13888
22009,0.00014676983118988574,27471
22010,0.00014677600120194256,9062
22011,0.0001467787369620055,4838
22012,0.0001467927941121161,11107
22013,0.0001468057744204998,9600
22014,0.00014681175525765866,6712
