idx,img,attr,rel,graph
256,0.33680617809295654,0.16354312002658844,0.17338238656520844,0.32626837491989136
257,0.2910134196281433,0.191753551363945,0.22284993529319763,0.29438304901123047
258,0.3215755820274353,0.18323080241680145,0.16858112812042236,0.3266125023365021
259,0.3354870080947876,0.15489351749420166,0.18103106319904327,0.3285883963108063
260,0.3247584402561188,0.16500526666641235,0.18245621025562286,0.3277800679206848
261,0.3254022002220154,0.16456100344657898,0.1818057894706726,0.32823100686073303
262,0.290517657995224,0.16465458273887634,0.24104462563991547,0.303783118724823
263,0.3311333656311035,0.1633785367012024,0.1918206810951233,0.3136673867702484
264,0.33685293793678284,0.17525042593479156,0.14632268249988556,0.34157395362854004
265,0.31474000215530396,0.159974604845047,0.20861701667308807,0.31666839122772217
266,0.3293501138687134,0.17298516631126404,0.16877195239067078,0.3288928270339966
267,0.33525311946868896,0.17237046360969543,0.16004860401153564,0.33232781291007996
268,0.33327344059944153,0.1539626270532608,0.16894280910491943,0.34382107853889465
269,0.23045364022254944,0.16448275744915009,0.37428539991378784,0.23077821731567383
270,0.3310278654098511,0.17081743478775024,0.16765446960926056,0.3305002450942993
271,0.32450777292251587,0.16452153027057648,0.18465866148471832,0.3263120949268341
272,0.326687753200531,0.1640702486038208,0.1830214411020279,0.3262205123901367
273,0.3444649279117584,0.16357795894145966,0.13910341262817383,0.3528537154197693
274,0.3249925374984741,0.17083604633808136,0.1720590889453888,0.3321123421192169
275,0.32741427421569824,0.1651270091533661,0.18282711505889893,0.3246316611766815
276,0.349946528673172,0.16354483366012573,0.14547160267829895,0.3410370349884033
277,0.33239084482192993,0.16993705928325653,0.1743350774049759,0.32333701848983765
278,0.34460029006004333,0.1503397524356842,0.23958982527256012,0.26547014713287354
279,0.16196106374263763,0.12779277563095093,0.53915935754776,0.17108678817749023
280,0.308829128742218,0.15917682647705078,0.21974937617778778,0.3122446835041046
281,0.327185720205307,0.16564254462718964,0.17113488912582397,0.33603692054748535
282,0.3297139108181,0.1634940356016159,0.16236214339733124,0.3444298803806305
283,0.3416041135787964,0.16832558810710907,0.1937824934720993,0.29628777503967285
284,0.3220474421977997,0.17120955884456635,0.1772131770849228,0.32952985167503357
285,0.33236026763916016,0.17176218330860138,0.16445808112621307,0.3314194977283478
286,0.31309348344802856,0.1640992909669876,0.2135399729013443,0.3092672526836395
287,0.3491250276565552,0.16320869326591492,0.1473742574453354,0.3402920067310333
288,0.3241405487060547,0.16540484130382538,0.18173888325691223,0.32871565222740173
289,0.3337918221950531,0.17211881279945374,0.16534525156021118,0.328744113445282
290,0.3276251554489136,0.18007907271385193,0.16502997279167175,0.3272658586502075
291,0.3328295052051544,0.16086725890636444,0.16939465701580048,0.33690860867500305
292,0.31919655203819275,0.16480299830436707,0.18586067855358124,0.33013975620269775
293,0.3258035480976105,0.16411545872688293,0.17731772363185883,0.33276328444480896
294,0.3290148377418518,0.1717420518398285,0.1733219176530838,0.3259211480617523
295,0.3307501971721649,0.15721029043197632,0.18376809358596802,0.32827141880989075
296,0.3277323544025421,0.1642368882894516,0.18153758347034454,0.32649314403533936
297,0.3113267719745636,0.1519589126110077,0.22700999677181244,0.3097043037414551
298,0.3227151036262512,0.16055622696876526,0.2001453936100006,0.3165832459926605
299,0.32451876997947693,0.17080721259117126,0.17129993438720703,0.33337414264678955
300,0.34664517641067505,0.16399210691452026,0.14473959803581238,0.34462305903434753
301,0.3475624620914459,0.17139700055122375,0.163500115275383,0.31754040718078613
302,0.32405391335487366,0.17062589526176453,0.18096432089805603,0.3243559002876282
303,0.2822045683860779,0.18426533043384552,0.2494703084230423,0.2840597927570343
304,0.32040727138519287,0.16610461473464966,0.18608397245407104,0.3274041712284088
305,0.3452894389629364,0.1640470176935196,0.14910700917243958,0.34155651926994324
306,0.33437225222587585,0.17043465375900269,0.16816459596157074,0.3270285129547119
307,0.3257244825363159,0.16228827834129333,0.19429796934127808,0.3176892399787903
308,0.3237277865409851,0.16455969214439392,0.18928155303001404,0.3224310278892517
309,0.3272481858730316,0.1696019321680069,0.18113906681537628,0.3220107853412628
310,0.32813242077827454,0.1636972874403,0.17720067501068115,0.3309696316719055
311,0.3164103925228119,0.17011409997940063,0.18516288697719574,0.32831260561943054
312,0.3601582944393158,0.17240376770496368,0.14240024983882904,0.3250376880168915
313,0.3292608857154846,0.17234483361244202,0.1670306771993637,0.33136361837387085
314,0.3295184075832367,0.16831618547439575,0.15932509303092957,0.342840313911438
315,0.32020658254623413,0.16113336384296417,0.19322894513607025,0.3254311680793762
316,0.32939034700393677,0.1713663637638092,0.17012517154216766,0.32911813259124756
317,0.32840752601623535,0.1657705307006836,0.18086744844913483,0.32495447993278503
318,0.331015020608902,0.16340652108192444,0.18726256489753723,0.31831586360931396
319,0.3139100670814514,0.15418118238449097,0.21047087013721466,0.32143792510032654
320,0.32879576086997986,0.17279678583145142,0.14178813993930817,0.35661935806274414
321,0.3392488658428192,0.1701347678899765,0.16528062522411346,0.3253358006477356
322,0.32940104603767395,0.1698753386735916,0.17682619392871857,0.3238973915576935
323,0.35146117210388184,0.1639614999294281,0.14079108834266663,0.34378618001937866
324,0.32774826884269714,0.17180322110652924,0.16509269177913666,0.3353557586669922
325,0.3410683870315552,0.17351549863815308,0.1424536108970642,0.34296250343322754
326,0.3365965485572815,0.16294988989830017,0.1705239862203598,0.32992956042289734
327,0.32811227440834045,0.15480031073093414,0.20095546543598175,0.31613197922706604
328,0.2290794551372528,0.16464023292064667,0.37502819299697876,0.23125211894512177
329,0.3277965486049652,0.15557755529880524,0.19450634717941284,0.3221195340156555
330,0.3234899938106537,0.1626432240009308,0.18677033483982086,0.3270964026451111
331,0.3306961953639984,0.16677676141262054,0.17254628241062164,0.3299807906150818
332,0.2815653681755066,0.18452398478984833,0.24630656838417053,0.28760403394699097
333,0.3487618863582611,0.17271000146865845,0.1439559906721115,0.3345721662044525
334,0.36053207516670227,0.17302481830120087,0.1402037888765335,0.3262392580509186
335,0.29116538166999817,0.17238739132881165,0.13942614197731018,0.3970210552215576
336,0.31747567653656006,0.16255365312099457,0.19901861250400543,0.32095199823379517
337,0.3171793222427368,0.1636793166399002,0.20084135234355927,0.3183000087738037
338,0.3316197991371155,0.1700766384601593,0.1881396621465683,0.3101639151573181
339,0.3363071084022522,0.17023785412311554,0.16764017939567566,0.3258148431777954
340,0.3307614326477051,0.1650240421295166,0.16344459354877472,0.3407699167728424
341,0.33498114347457886,0.16485626995563507,0.1640479862689972,0.3361145853996277
342,0.3451641798019409,0.16363762319087982,0.14849787950515747,0.3427002727985382
343,0.32984834909439087,0.1723576784133911,0.1634926050901413,0.3343013823032379
344,0.24378298223018646,0.16547897458076477,0.3465636670589447,0.24417434632778168
345,0.32479867339134216,0.17096111178398132,0.17282554507255554,0.33141466975212097
346,0.30430006980895996,0.16273684799671173,0.2199842929840088,0.3129788041114807
347,0.2185574322938919,0.16220824420452118,0.3932454586029053,0.22598882019519806
348,0.30083051323890686,0.15403461456298828,0.2169455736875534,0.32818934321403503
349,0.3428322672843933,0.16556034982204437,0.14658789336681366,0.34501945972442627
350,0.3313697278499603,0.17235445976257324,0.15938493609428406,0.33689090609550476
351,0.3254278898239136,0.1665816456079483,0.1752813160419464,0.3327091336250305
352,0.23694294691085815,0.16624800860881805,0.35822075605392456,0.23858830332756042
353,0.3325008153915405,0.16610871255397797,0.16652528941631317,0.33486518263816833
354,0.2854635417461395,0.16579733788967133,0.2530079483985901,0.2957310974597931
355,0.287687212228775,0.18329870700836182,0.24645830690860748,0.28255578875541687
356,0.32660993933677673,0.17013145983219147,0.16737523674964905,0.33588334918022156
357,0.30758076906204224,0.1756359040737152,0.19977055490016937,0.317012757062912
358,0.3209064304828644,0.16574929654598236,0.18474476039409637,0.3285995125770569
359,0.3397634029388428,0.15385188162326813,0.16222643852233887,0.34415826201438904
360,0.33165305852890015,0.16454535722732544,0.16992250084877014,0.33387914299964905
361,0.3305860161781311,0.17070220410823822,0.16638046503067017,0.3323312997817993
362,0.3242073357105255,0.1618083417415619,0.1880420446395874,0.3259423077106476
363,0.3380693197250366,0.16111905872821808,0.13990215957164764,0.36090949177742004
364,0.3303183913230896,0.1721176952123642,0.16551510989665985,0.33204883337020874
365,0.33211052417755127,0.17202602326869965,0.17293845117092133,0.32292500138282776
366,0.3139166831970215,0.1642030030488968,0.19974662363529205,0.32213371992111206
367,0.3304063081741333,0.1741616278886795,0.15378905832767487,0.34164300560951233
